ALL_SPECIES_REPORTED,ATLAS_BLOCK,BCR_CODE,COUNTRY,COUNTRY_CODE,COUNTY,COUNTY_CODE,DURATION_MINUTES,EFFORT_AREA_HA,EFFORT_DISTANCE_KM,GROUP_IDENTIFIER,IBA_CODE,LAST_EDITED_DATE,LATITUDE,LOCALITY,LOCALITY_ID,LOCALITY_TYPE,LONGITUDE,MONTH,NCBA_APPROVED,NCBA_BLOCK,NCBA_COMMENTS,NCBA_REVIEWED,NCBA_REVIEWER,NCBA_REVIEW_DATE,NUMBER_OBSERVERS,OBSERVATION_DATE,OBSERVER_ID,PROJECT_CODE,PROTOCOL_CODE,PROTOCOL_TYPE,SAMPLING_EVENT_IDENTIFIER,STATE,STATE_CODE,TIME_OBSERVATIONS_STARTED,TRIP_COMMENTS,USFWS_CODE,YEAR,_id
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,17:11.6,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/12/2021,obsr558431,EBIRD,P21,Stationary,S90167483,North Carolina,US-NC,16:42:00,,,2021,S90167483
1,,29,United States,US,Wake,US-NC-183,16,0,0,,,26:31.1,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/17/2021,obsr558431,EBIRD,P21,Stationary,S90518849,North Carolina,US-NC,8:20:00,,,2021,S90518849
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,25:51.9,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/15/2021,obsr558431,EBIRD,P21,Stationary,S90230146,North Carolina,US-NC,11:52:00,,,2021,S90230146
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,56:24.1,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/25/2021,obsr558431,EBIRD,P21,Stationary,S90801487,North Carolina,US-NC,17:57:00,,,2021,S90801487
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,35:37.1,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/3/2021,obsr558431,EBIRD,P21,Stationary,S89642707,North Carolina,US-NC,17:51:00,,,2021,S89642707
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,34:44.9,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/5/2021,obsr558431,EBIRD,P21,Stationary,S89642662,North Carolina,US-NC,8:00:00,,,2021,S89642662
1,,29,United States,US,Wake,US-NC-183,33,0,1.032,,,35:58.4,35.7814222,Pullen Park,L3581584,H,-78.66359,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/16/2021,obsr619476,EBIRD,P22,Traveling,S90272768,North Carolina,US-NC,10:02:00,high 70s and clear,,2021,S90272768
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,04:59.1,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/22/2021,obsr558431,EBIRD,P21,Stationary,S90634763,North Carolina,US-NC,8:05:00,,,2021,S90634763
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,26:00.3,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/20/2021,obsr558431,EBIRD,P21,Stationary,S90518812,North Carolina,US-NC,18:54:00,,,2021,S90518812
1,35078G6SE,29,United States,US,Wake,US-NC-183,39,0,1.642,,,06:21.2,35.7825142,"NCBA McDowell, Edenton, and Capitol Square (35.783, -78.641)",L15503567,P,-78.6412735,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/24/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S90706381,North Carolina,US-NC,14:12:00,Downtown around Capitol and one block west,,2021,S90706381
1,,29,United States,US,Wake,US-NC-183,49,0,0,,,23:01.1,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/9/2021,obsr558431,EBIRD,P21,Stationary,S89912451,North Carolina,US-NC,17:24:00,,,2021,S89912451
1,,29,United States,US,Wake,US-NC-183,23,0,0,,,26:47.9,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/19/2021,obsr558431,EBIRD,P21,Stationary,S90518861,North Carolina,US-NC,7:26:00,,,2021,S90518861
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,55:16.9,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/29/2021,obsr558431,EBIRD,P21,Stationary,S91136880,North Carolina,US-NC,16:52:00,,,2021,S91136880
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,53:57.0,35.768376,Support Ops,L15591189,P,-78.667906,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/30/2021,obsr337777,EBIRD,P20,Incidental,S91058674,North Carolina,US-NC,7:59:00,,,2021,S91058674
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,36:06.3,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/4/2021,obsr558431,EBIRD,P21,Stationary,S89642738,North Carolina,US-NC,17:49:00,,,2021,S89642738
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,54:55.7,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/21/2021,obsr558431,EBIRD,P21,Stationary,S90539720,North Carolina,US-NC,7:57:00,,,2021,S90539720
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,16:56.7,35.750524,My Backyard,L6729139,P,-78.627133,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/11/2021,obsr558431,EBIRD,P21,Stationary,S90167468,North Carolina,US-NC,8:04:00,,,2021,S90167468
1,,29,United States,US,Wake,US-NC-183,180,0,24.14,,,15:52.3,35.772049,Raleigh,L131236,T,-78.6386337,6,0,Raleigh West SE,0,0,EBD Upload,,3,6/26/2021,obsr1845855,EBIRD,P22,Traveling,S90814714,North Carolina,US-NC,9:00:00,,,2021,S90814714
1,,29,United States,US,Wake,US-NC-183,31,0,1.497,,,34:43.5,35.7667941,Lake Raleigh,L876033,H,-78.6778808,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/10/2021,obsr918650,EBIRD,P22,Traveling,S89973133,North Carolina,US-NC,10:23:00,,,2021,S89973133
1,,29,United States,US,Wake,US-NC-183,9,0,0.306,,,52:25.3,35.7711076,"118 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L8496855,P,-78.6380767,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/26/2021,obsr1207962,EBIRD,P22,Traveling,S90824220,North Carolina,US-NC,15:42:00,,,2021,S90824220
1,,29,United States,US,Wake,US-NC-183,43,0,0.111,,,01:56.4,35.7732924,Dorothea Dix,L3120814,H,-78.665843,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/7/2021,obsr1220450,EBIRD,P22,Traveling,S89779805,North Carolina,US-NC,8:18:00,,,2021,S89779805
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,47:42.6,35.786394,"1427 Park Dr, Raleigh US-NC 35.78639, -78.65383",L12700995,P,-78.653831,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/17/2021,obsr171320,EBIRD,P20,Incidental,S90322797,North Carolina,US-NC,10:47:00,,,2021,S90322797
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,39:01.4,35.7717,Dorothea Gardens,L12204410,P,-78.649048,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/25/2021,obsr1334916,EBIRD,P20,Incidental,S90761384,North Carolina,US-NC,13:38:00,,,2021,S90761384
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,51:51.1,35.7822436,"N Salisbury St, Raleigh",L15445892,P,-78.6399524,6,0,Raleigh West SE,0,0,EBD Upload,,0,6/19/2021,obsr90800,EBIRD,P20,Incidental,S90463484,North Carolina,US-NC,,,,2021,S90463484
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,52:03.9,35.760979,"603 Maywood Ave, Raleigh US-NC 35.76098, -78.65556",L15319520,P,-78.655556,6,0,Raleigh West SE,0,0,EBD Upload,,1,6/10/2021,obsr301564,EBIRD,P20,Incidental,S89944084,North Carolina,US-NC,11:50:00,,,2021,S89944084
1,35078G6SE,29,United States,US,Wake,US-NC-183,115,0,1.584,G6661804,,06:08.5,35.766869,"NC State University, Raleigh US-NC 35.76687, -78.67748",L14758276,P,-78.677482,5,0,Raleigh West SE,0,0,EBD Upload,,3,5/5/2021,obsr20136,EBIRD_ATL_NC,P22,Traveling,S92971656,North Carolina,US-NC,7:35:00,Lake Raleigh shore and Walnut Creek Gwy to creek. Dense understory vegetation with mature pines and hardwoods. Followed creek up to campus buildings with pedestrian bridge across a small marsh where the greenway is bordered by turf grass.,,2021,S92971656
1,35078G6SE,29,United States,US,Wake,US-NC-183,30,0,1.11,G7032064,,27:24.6,35.7693634,"NCBA Lake Raleigh  North Shore  (35.769, -78.687)",L15448476,P,-78.6867641,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr353711,EBIRD_ATL_NC,P22,Traveling,S92343815,North Carolina,US-NC,8:30:00,,,2021,S92343815
1,35078G6SE,29,United States,US,Wake,US-NC-183,45,0,1.368,G7032065,,27:26.0,35.7693634,"NCBA Lake Raleigh  North Shore  (35.769, -78.687)",L15448476,P,-78.6867641,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr353711,EBIRD_ATL_NC,P22,Traveling,S92343817,North Carolina,US-NC,7:42:00,,,2021,S92343817
1,35078G6SE,29,United States,US,Wake,US-NC-183,30,0,1.11,G7032064,,27:24.6,35.7693634,"NCBA Lake Raleigh  North Shore  (35.769, -78.687)",L15448476,P,-78.6867641,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S92267787,North Carolina,US-NC,8:30:00,"NCBA walking east from  the Centennial Campus trail sign (west boundary of this Raleigh West SE Priority Block)  to the parking lot and back to the GPS coordinates listed in the name. Mild, :mid 70s F.",,2021,S92267787
1,35078G6SE,29,United States,US,Wake,US-NC-183,45,0,1.368,G7032065,,58:40.6,35.7693634,"NCBA Lake Raleigh  North Shore  (35.769, -78.687)",L15448476,P,-78.6867641,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S92266086,North Carolina,US-NC,7:42:00,Walked west from the dam to west end of NCBA Priority Block along the north shore of the lake (border is at the large sign describing the Centennial Campus trail).,,2021,S92266086
1,35078G6SE,29,United States,US,Wake,US-NC-183,50,0,1.304,G7022511,,24:22.6,35.7590808,"NCBA, Walnut Creek Trail, north of bridge 93 to Hammond Road (35.759, -78.625)",L15591849,P,-78.6251305,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/23/2021,obsr353711,EBIRD_ATL_NC,P22,Traveling,S92197513,North Carolina,US-NC,7:42:00,,,2021,S92197513
1,35078G6SE,29,United States,US,Wake,US-NC-183,25,0,0.982,,,19:02.9,35.7605619,"NCBA Little Rock Trail North From Peterson Street  (35.761, -78.626)",L15593035,P,-78.6261068,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/1/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S91066701,North Carolina,US-NC,10:19:00,"NCBA. Walked to mm 1/2 on Little Rock trail, starting from Walnut Creek wetland Center on Peterson.",,2021,S91066701
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,15:31.4,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/16/2021,obsr558431,EBIRD,P21,Stationary,S91824497,North Carolina,US-NC,8:21:00,,,2021,S91824497
1,35078G6SE,29,United States,US,Wake,US-NC-183,55,0,1.481,,,28:06.8,35.7590808,"NCBA, Walnut Creek Trail, north of bridge 93 to Hammond Road (35.759, -78.625)",L15591849,P,-78.6251305,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/1/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S91064436,North Carolina,US-NC,9:03:00,NCBA. Walked from just north of bridge 93 then west on Walnut Creek Trail to Hammond Road.,,2021,S91064436
1,35078G6SE,29,United States,US,Wake,US-NC-183,50,0,1.304,G7022511,,00:22.4,35.7590808,"NCBA, Walnut Creek Trail, north of bridge 93 to Hammond Road (35.759, -78.625)",L15591849,P,-78.6251305,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/23/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S92169436,North Carolina,US-NC,7:42:00,"NCBA. Before starting the checklist, we walked behind Walnut Creek Wetland Center. We started the list on the west border of the “Raleigh West SE” Atlas Priority Block, just  north of bridge 93. We walked the Walnut Creek Trail west to Hammond road tunnel. Plenty of brush, shrubs, vines, and marsh with snags. Lots of noise from traffic. Return trip was a checklist for the regular Walnut Creek Trail hotspot.",,2021,S92169436
1,,29,United States,US,Wake,US-NC-183,45,0,14.484,G7022509,,24:16.6,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/23/2021,obsr353711,EBIRD,P22,Traveling,S92197507,North Carolina,US-NC,8:33:00,,,2021,S92197507
1,,29,United States,US,Wake,US-NC-183,45,0,14.484,G7022509,,24:16.6,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/23/2021,obsr214182,EBIRD,P22,Traveling,S92171224,North Carolina,US-NC,8:33:00,"Walking back to Walnut Creek Wetland Center parking lot from Hammond Road tunnel, along the Walnut Creek Trail, including bridge 93 in the marsh and back along South State Street. This is not an Atlas (NCBA), as we birded in two different blocks. Our first list is an NCBA and confined to the Raleigh West SE Priority Block.",,2021,S92171224
1,,29,United States,US,Wake,US-NC-183,41,0,0,,,07:10.1,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/13/2021,obsr558431,EBIRD,P21,Stationary,S91807991,North Carolina,US-NC,7:43:00,,,2021,S91807991
1,,29,United States,US,Wake,US-NC-183,23,0,0,,,17:41.3,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/17/2021,obsr558431,EBIRD,P21,Stationary,S91923530,North Carolina,US-NC,8:15:00,,,2021,S91923530
1,,29,United States,US,Wake,US-NC-183,5,0,0.29,,,20:05.3,35.7718492,"Raleigh, North Carolina, US (35.772, -78.638)",L12161031,P,-78.63795,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/19/2021,obsr1207962,EBIRD,P22,Traveling,S91985784,North Carolina,US-NC,9:49:00,,,2021,S91985784
1,,29,United States,US,Wake,US-NC-183,56,0,1.442,,,43:59.1,35.7667941,Lake Raleigh,L876033,H,-78.6778808,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/1/2021,obsr494347,EBIRD,P22,Traveling,S91058320,North Carolina,US-NC,6:26:00,,,2021,S91058320
1,,29,United States,US,Wake,US-NC-183,25,0,0,,,07:23.1,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/14/2021,obsr558431,EBIRD,P21,Stationary,S91808009,North Carolina,US-NC,8:07:00,,,2021,S91808009
1,,29,United States,US,Wake,US-NC-183,19,0,0.483,G7032063,,27:22.9,35.7667941,Lake Raleigh,L876033,H,-78.6778808,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr353711,EBIRD,P22,Traveling,S92343814,North Carolina,US-NC,7:22:00,,,2021,S92343814
1,35078G6SE,29,United States,US,Wake,US-NC-183,41,0,1.384,,,42:42.1,35.7674828,"NCBA DDix Park, Harvey Hill-Grove-Dog Park, 801 Biggs Drive  (35.767, -78.653)",L15695937,P,-78.6533389,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/9/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S91474010,North Carolina,US-NC,6:28:00,"NCBA. Walked from dog park past Grove and Rocky Branch Trail, circling back.  Parked at dog park. Can also park on Tate at Rocky Branch trailhead. Lots of mature Willow Oak and other hardwoods.",,2021,S91474010
1,,29,United States,US,Wake,US-NC-183,16,0,0,,,37:59.6,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/10/2021,obsr558431,EBIRD,P21,Stationary,S91525311,North Carolina,US-NC,8:08:00,,,2021,S91525311
1,35078G6SE,29,United States,US,Wake,US-NC-183,26,0,0.805,,,27:46.2,35.7693634,"NCBA Lake Raleigh  North Shore  (35.769, -78.687)",L15448476,P,-78.6867641,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/11/2021,obsr214182,EBIRD_ATL_NC,P22,Traveling,S91579972,North Carolina,US-NC,6:30:00,NCBA. Quick check,,2021,S91579972
1,,29,United States,US,Wake,US-NC-183,35,0,0.644,,,57:18.4,35.773963,"Dorothea Dix Park, Raleigh US-NC 35.77396, -78.65992",L15942990,P,-78.659917,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/30/2021,obsr1508972,EBIRD,P22,Traveling,S92501925,North Carolina,US-NC,10:55:00,,,2021,S92501925
1,,29,United States,US,Wake,US-NC-183,37,0,0,,,08:41.3,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/7/2021,obsr558431,EBIRD,P21,Stationary,S91430457,North Carolina,US-NC,7:40:00,,,2021,S91430457
1,,29,United States,US,Wake,US-NC-183,19,0,0.483,G7032063,,27:22.9,35.7667941,Lake Raleigh,L876033,H,-78.6778808,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/25/2021,obsr214182,EBIRD,P22,Traveling,S92266103,North Carolina,US-NC,7:22:00,Parking lot to dam. Not Trent to NCBA (Atlas).,,2021,S92266103
1,,29,United States,US,Wake,US-NC-183,16,0,0,,,06:38.1,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/12/2021,obsr558431,EBIRD,P21,Stationary,S91807965,North Carolina,US-NC,9:13:00,,,2021,S91807965
1,,29,United States,US,Wake,US-NC-183,35,0,0,,,47:00.7,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/29/2021,obsr558431,EBIRD,P21,Stationary,S92454746,North Carolina,US-NC,8:03:00,,,2021,S92454746
1,,29,United States,US,Wake,US-NC-183,13,0,0.73,,,00:19.7,35.7802472,Rocky Branch Greenway,L1303201,H,-78.6684716,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/24/2021,obsr337777,EBIRD,P22,Traveling,S92215372,North Carolina,US-NC,8:46:00,,,2021,S92215372
1,,29,United States,US,Wake,US-NC-183,32,0,0,,,35:31.2,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/19/2021,obsr558431,EBIRD,P21,Stationary,S92010190,North Carolina,US-NC,16:46:00,,,2021,S92010190
1,,29,United States,US,Wake,US-NC-183,90,0,4.023,,,13:26.3,35.7667941,Lake Raleigh,L876033,H,-78.6778808,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/3/2021,obsr1484784,EBIRD,P22,Traveling,S91169517,North Carolina,US-NC,7:50:00,,,2021,S91169517
1,,29,United States,US,Wake,US-NC-183,5,0,0.169,,,10:25.0,35.790048,Seaboard/Logans nursery US-NC-Raleigh-802 Semart Dr - 35.7900x-78.6398,L5054638,P,-78.639777,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/26/2021,obsr301564,EBIRD,P22,Traveling,S92363242,North Carolina,US-NC,12:22:00,,,2021,S92363242
1,,29,United States,US,Wake,US-NC-183,5,0,0,,,58:38.3,35.7732924,Dorothea Dix,L3120814,H,-78.665843,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/11/2021,obsr2398855,EBIRD,P21,Stationary,S91605334,North Carolina,US-NC,13:57:00,,,2021,S91605334
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,26:37.6,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/4/2021,obsr558431,EBIRD,P21,Stationary,S91283355,North Carolina,US-NC,13:10:00,,,2021,S91283355
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,40:35.6,35.7798135,Raleigh,L15659051,P,-78.6390629,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/5/2021,obsr251167,EBIRD,P20,Incidental,S91323354,North Carolina,US-NC,14:40:00,,,2021,S91323354
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,49:56.8,35.7711076,"118 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L8496855,P,-78.6380767,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/14/2021,obsr1207962,EBIRD,P20,Incidental,S91734089,North Carolina,US-NC,8:48:00,,,2021,S91734089
1,,29,United States,US,Wake,US-NC-183,37,0,0,,,56:55.2,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/25/2021,obsr558431,EBIRD,P21,Stationary,S92364600,North Carolina,US-NC,18:42:00,,,2021,S92364600
1,,29,United States,US,Wake,US-NC-183,30,0,0,,,46:17.3,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/22/2021,obsr558431,EBIRD,P21,Stationary,S92130688,North Carolina,US-NC,9:58:00,,,2021,S92130688
1,,29,United States,US,Wake,US-NC-183,28,0,0,,,08:44.8,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/15/2021,obsr558431,EBIRD,P21,Stationary,S91808055,North Carolina,US-NC,19:32:00,,,2021,S91808055
1,,29,United States,US,Wake,US-NC-183,33,0,0,,,57:13.4,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/24/2021,obsr558431,EBIRD,P21,Stationary,S92364615,North Carolina,US-NC,17:12:00,,,2021,S92364615
1,,29,United States,US,Wake,US-NC-183,20,0,0,,,24:38.2,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/18/2021,obsr558431,EBIRD,P21,Stationary,S91923485,North Carolina,US-NC,7:27:00,,,2021,S91923485
1,,29,United States,US,Wake,US-NC-183,26,0,0,,,07:14.2,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/30/2021,obsr558431,EBIRD,P21,Stationary,S92523055,North Carolina,US-NC,17:51:00,,,2021,S92523055
1,,29,United States,US,Wake,US-NC-183,39,0,0,,,08:01.0,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/5/2021,obsr558431,EBIRD,P21,Stationary,S91430426,North Carolina,US-NC,9:26:00,,,2021,S91430426
1,,29,United States,US,Wake,US-NC-183,10,0,0.225,,,10:58.8,35.7809858,"1 East Edenton Street, Raleigh, North Carolina, US (35.781, -78.639)",L15782793,P,-78.6389858,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/16/2021,obsr651281,EBIRD,P22,Traveling,S91826844,North Carolina,US-NC,10:06:00,,,2021,S91826844
1,,29,United States,US,Wake,US-NC-183,77,0,3.557,,,29:21.5,35.7596482,Walnut Creek Trail--Wetland Center,L2393358,H,-78.6259881,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/25/2021,obsr1207962,EBIRD,P22,Traveling,S92290370,North Carolina,US-NC,14:11:00,,,2021,S92290370
1,,29,United States,US,Wake,US-NC-183,17,0,0,,,26:39.1,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/23/2021,obsr558431,EBIRD,P21,Stationary,S92171572,North Carolina,US-NC,9:08:00,,,2021,S92171572
1,,29,United States,US,Wake,US-NC-183,17,0,0,,,40:16.8,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/6/2021,obsr558431,EBIRD,P21,Stationary,S91384067,North Carolina,US-NC,20:18:00,,,2021,S91384067
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,07:39.1,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/8/2021,obsr558431,EBIRD,P21,Stationary,S91430410,North Carolina,US-NC,7:42:00,,,2021,S91430410
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,57:48.8,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/3/2021,obsr558431,EBIRD,P21,Stationary,S91161656,North Carolina,US-NC,8:31:00,,,2021,S91161656
1,,29,United States,US,Wake,US-NC-183,24,0,0,,,55:33.6,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/1/2021,obsr558431,EBIRD,P21,Stationary,S91136901,North Carolina,US-NC,10:01:00,,,2021,S91136901
0,35078G6SE,29,United States,US,Wake,US-NC-183,0,0,0,,,11:55.4,35.7843973,Cameron Park,L15894933,P,-78.6556786,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/25/2021,obsr353514,EBIRD_ATL_NC,P20,Incidental,S92293344,North Carolina,US-NC,16:28:00,,,2021,S92293344
1,,29,United States,US,Wake,US-NC-183,34,0,0,,,34:06.5,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/26/2021,obsr558431,EBIRD,P21,Stationary,S92319290,North Carolina,US-NC,7:44:00,,,2021,S92319290
1,,29,United States,US,Wake,US-NC-183,29,0,0,,,51:44.8,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/2/2021,obsr558431,EBIRD,P21,Stationary,S91136739,North Carolina,US-NC,17:04:00,,,2021,S91136739
1,,29,United States,US,Wake,US-NC-183,27,0,0,,,02:22.0,35.750524,My Backyard,L6729139,P,-78.627133,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/28/2021,obsr558431,EBIRD,P21,Stationary,S92434852,North Carolina,US-NC,17:27:00,,,2021,S92434852
0,,29,United States,US,Wake,US-NC-183,30,0,0,,,08:12.7,35.774294,"Dorothea Dix Park, Raleigh US-NC 35.77429, -78.66060",L15815697,P,-78.6606,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/18/2021,obsr2117151,EBIRD,P21,Stationary,S91954688,North Carolina,US-NC,16:00:00,,,2021,S91954688
0,,29,United States,US,Wake,US-NC-183,0,0,0,,,17:01.3,35.7667941,Lake Raleigh,L876033,H,-78.6778808,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/4/2021,obsr337777,EBIRD,P20,Incidental,S91250305,North Carolina,US-NC,10:00:00,Happy 4th of July!,,2021,S91250305
1,,29,United States,US,Wake,US-NC-183,32,0,0.982,,,31:24.9,35.7711076,"118 East South Street, Raleigh, North Carolina, US (35.771, -78.638)",L8496855,P,-78.6380767,7,0,Raleigh West SE,0,0,EBD Upload,,1,7/21/2021,obsr1207962,EBIRD,P22,Traveling,S92085548,North Carolina,US-NC,9:58:00,,,2021,S92085548
1,,29,United States,US,Wake,US-NC-183,29,0,0.652,G6963952,,31:54.9,35.769808,"John Chavis Memorial Park, Raleigh US-NC 35.76981, -78.63062",L15652491,P,-78.630618,7,0,Raleigh West SE,0,0,EBD Upload,,2,7/5/2021,obsr290220,EBIRD,P22,Traveling,S91299206,North Carolina,US-NC,13:01:00,,,2021,S91299206
